Size,Bet,Time,Price,Entry,Avg,Market Trades,Market Volume,Volume Conc.,Market PnL,Total Trades,Unique Markets,Trade Conc.,Open Positions,O.P. Value,Tot.PnL,Tot.Vol,Wallet Age,WC/TX Delta,WC/TX %,Outcome
4500,1,30240,0.86,0.86,0.86,2,8900,0.1526,-5,18,6,0.111,0,0,-5,58600,469440,437760,0.0644,
4900,1,30240,0.86,0.86,0.86,2,9700,0.188,-6,13,3,0.154,0,0,-12,51600,30240,0,1,
1300,0,30240,0.14,0.14,0.14,2,2600,0.0274,0,19,4,0.105,0,0,-0,95900,368640,338400,0.082,
3800,1,30240,0.86,0.86,0.86,4,7500,0.1517,-0,16,3,0.25,0,0,0,49600,30240,0,1,
4200,1,30240,0.86,0.86,0.51,5,11100,0.1124,9,21,6,0.238,0,0,9,98700,468000,436320,0.0646,
1500,1,30240,0.38,0.46,0.42,4,4500,0.4031,28,5,2,0.8,0,0,29,11200,37440,5760,0.8077,
1100,1,30240,0.38,0.49,0.43,4,6000,0.4433,-29,5,2,0.8,1,3,-29,13600,36000,5760,0.84,
1500,1,30240,0.38,0.38,0.38,2,3100,0.2582,40,5,3,0.4,0,0,52,11900,37440,5760,0.8077,
1200,0,30240,0.61,0.61,0.61,3,4900,0.305,0,7,3,0.429,0,0,64,16000,37440,5760,0.8077,
4900,1,30240,0.83,0.77,0.79,3,12500,0.7269,460,5,2,0.6,1,13000,983,17200,705600,675360,0.0429,
2700,1,30240,0.68,0.68,0.68,2,5400,0.3404,0,6,3,0.333,0,0,-119,16000,38880,7200,0.7778,
8000,1,30240,0.48,0.48,0.48,4,16200,0.0607,-171,16,5,0.25,3,46000,-255,266700,N/A,0,0,
7500,0,31680,0.31,0.3,0.3,7,42200,0.1584,-233,16,5,0.438,3,46700,254,266700,31680,0,1,
13600,0,31680,0.3,0.3,0.3,7,42200,0.1584,-233,16,5,0.438,3,46700,254,266700,31680,0,1,
2000,1,31680,0.52,0.52,0.52,1,2000,0.0793,-211,11,10,0.091,8,6400,-3600,25200,43200,11520,0.7333,
4100,1,31680,0.41,0.41,0.41,1,4100,0.162,-314,11,10,0.091,8,6400,-3600,25200,43200,11520,0.7333,
1000,1,31680,0.29,0.29,0.29,1,1000,0.29,-176,1,1,1,1,847,-176,3500,66240,34560,0.4783,
5300,1,31680,0.28,0.26,0.26,14,6900,0.2276,-84,24,2,0.583,2,9500,-9,30400,33120,1440,0.9565,
1200,1,31680,0.38,0.38,0.38,2,1300,0.0601,-21,10,5,0.2,4,2900,68,21600,730080,698400,0.0434,
2000,0,31680,0.71,0.71,0.71,1,2000,0.7091,87,1,1,1,1,2100,87,2800,31680,0,1,
2000,1,31680,0.58,0.58,0.58,1,2000,0.0647,-404,23,8,0.043,2,1600,-18,30700,N/A,0,0,
1500,1,31680,0.26,0.26,0.26,14,6900,0.2276,-109,24,2,0.583,2,9400,-34,30400,N/A,0,0,
2500,1,31680,0.51,0.51,0.51,10,2500,0.0837,75,24,2,0.417,2,9400,-34,30400,N/A,0,0,
10000,1,31680,0.87,0.9,0.84,5,44500,0.4502,-1000,16,5,0.313,1,9900,-1500,98800,144000,112320,0.22,
3000,1,31680,0.33,0.32,0.34,4,11400,0.1567,-701,8,2,0.5,2,4700,-983,72900,N/A,0,0,
1100,0,31680,0.31,0.31,0.31,1,1100,0.1384,-132,23,7,0.043,1,1000,891,8200,70560,37440,0.449,
2600,0,31680,0.58,0.58,0.57,7,65900,0.5761,-1300,7,1,1,1,64600,-1300,114400,N/A,0,0,
1100,0,31680,0.58,0.58,0.57,7,65900,0.5761,-1300,7,1,1,1,64600,-1300,114400,N/A,0,0,
1600,1,31680,0.22,0.22,0.22,1,1600,0.0612,-263,10,6,0.1,3,1600,-626,27000,532800,501120,0.0595,
1200,1,31680,0.29,0.29,0.29,1,1200,0.29,-121,1,1,1,1,1000,-121,4000,N/A,0,0,
2100,0,31680,0.79,0.79,0.79,3,2200,0.2069,70,21,13,0.143,2,2300,3800,10700,673920,642240,0.047,
1100,1,31680,0.3,0.3,0.3,1,1100,0.0206,-151,14,10,0.071,6,985,-26,55000,97920,64800,0.3235,
2500,1,31680,0.31,0.31,0.35,5,3400,0.1702,-221,12,3,0.417,2,4300,308,20200,90720,59040,0.3492,
1200,1,31680,0.69,0.68,0.69,2,1200,0.6767,-30,8,7,0.25,7,1100,-30,1700,36000,4320,0.88,
3800,1,31680,0.7,0.68,0.69,2,4400,0.0266,-72,14,8,0.143,7,37300,30100,165900,233280,200160,0.1358,
2000,0,31680,0.84,0.84,0.84,1,2000,0.0121,23,14,8,0.071,7,37300,30100,165900,233280,200160,0.1358,
4000,1,31680,0.43,0.45,0.45,5,20900,0.4619,-2100,5,1,1,1,18800,-2100,45200,N/A,0,0,
10300,1,31680,0.72,0.9,0.81,2,17600,0.3124,-2300,6,4,0.333,1,15300,-1400,56300,145440,113760,0.2178,
1500,1,31680,0.58,0.57,0.57,2,1500,0.5775,-20,2,1,1,1,1500,-20,2600,31680,0,1,
1300,1,31680,0.42,0.4,0.41,3,2900,0.1626,-94,15,5,0.2,2,2800,-179,17900,N/A,0,0,
1500,1,31680,0.37,0.37,0.37,2,3000,0.1884,24,5,3,0.4,0,0,-15,16000,38880,7200,0.8148,
1000,1,31680,0.22,0.22,0.22,1,1000,0.1958,-41,4,4,0.25,4,960,-172,5100,N/A,0,0,
1100,1,31680,0.38,0.38,0.38,2,2100,0.1954,-17,6,3,0.333,0,0,218,10800,38880,7200,0.8148,
2500,0,31680,0.63,0.63,0.63,2,5000,0.3114,-24,7,4,0.286,0,0,-23,16000,38880,7200,0.8148,
4500,0,31680,0.58,0.58,0.57,5,62200,0.5759,-99,5,1,1,1,62100,-99,108000,842400,809280,0.0376,
1900,0,31680,0.54,0.35,0.47,5,11200,0.1291,2600,25,3,0.2,2,48200,7400,86800,760320,728640,0.0417,
7000,0,31680,0.86,0.86,0.86,1,7000,0.8109,-229,13,8,0.077,4,6800,-305,8600,33120,0,0.9565,
3900,1,31680,0.9,0.1,0.37,8,9700,0.1827,-4,16,4,0.5,0,0,-4,53100,N/A,0,0,
3900,1,31680,0.9,0.9,0.63,7,9800,0.1729,-0,13,3,0.538,0,0,-0,56700,377280,344160,0.084,
1200,1,31680,0.29,0.29,0.29,2,2400,0.1475,40,5,3,0.4,0,0,53,16000,40320,8640,0.7857,
1800,0,31680,0.45,0.45,0.45,2,3500,0.3149,-32,5,3,0.4,1,3,-32,11200,37440,4320,0.8462,
1100,0,31680,0.44,0.44,0.44,2,2100,0.2536,5,5,3,0.4,1,3,23,8400,36000,4320,0.88,
2800,0,31680,0.71,0.71,0.71,2,5600,0.3524,-40,5,3,0.4,0,0,37,16000,N/A,0,0,
1800,0,31680,0.64,0.64,0.64,1,1800,0.6351,142,1,1,1,1,2000,142,2800,N/A,0,0,
1500,0,31680,0.88,0.88,0.88,1,1500,0.3283,8,3,3,0.333,1,1500,974,4500,214560,181440,0.1477,
3900,1,31680,0.89,0.89,0.89,2,7800,0.149,0,18,5,0.111,0,0,19,52000,345600,313920,0.0917,
3700,1,31680,0.89,0.89,0.89,3,7600,0.1266,0,16,3,0.188,0,0,-4,60000,33120,1440,0.9565,
1600,1,31680,0.41,0.41,0.41,2,3200,0.2022,-4,6,3,0.333,1,4,-20,16000,38880,5760,0.8148,
7600,1,31680,0.17,0.16,0.17,2,8200,0.1693,-207,2,1,1,1,8000,-207,48200,N/A,0,0,
1200,1,31680,0.17,0.32,0.22,3,1300,0.0116,-37,15,8,0.2,5,1200,-3200,108200,N/A,0,0,
2100,Under,31680,0.5,0.5,0.5,2,4000,0.5,-4000,2,1,1,1,4,-4000,7900,31680,0,1,
1900,Under,31680,0.5,0.5,0.5,2,3900,0.4995,-3900,3,2,0.667,2,6,-3900,7700,46080,14400,0.6875,
1900,Under,31680,0.5,0.5,0.5,2,4000,0.5,-4000,2,1,1,1,4,-4000,7900,31680,0,1,
1900,Under,31680,0.5,0.5,0.5,2,3900,0.4995,-3900,3,2,0.667,2,6,-3900,7700,46080,14400,0.6875,
3000,1,31680,0.51,0.51,0.51,1,3000,0.5095,33,1,1,1,1,3000,33,5900,34560,1440,0.9167,
1300,0,31680,0.42,0.42,0.42,2,1300,0.1843,-16,19,8,0.105,2,1300,1500,7200,86400,53280,0.3667,
4600,1,31680,0.71,0.71,0.71,2,9300,0.6707,0,6,2,0.333,1,0,-184,13800,660960,629280,0.0479,
4700,1,31680,0.71,0.71,0.71,2,9400,0.6907,0,5,3,0.4,1,94,-14,13600,N/A,0,0,
5100,1,31680,0.71,0.71,0.71,2,10100,0.7021,0,3,2,0.667,0,0,34,14400,660960,629280,0.0479,
4700,1,31680,0.71,0.71,0.71,2,9500,0.6803,0,6,2,0.333,1,0,-124,13900,188640,156960,0.1679,
1300,0,31680,0.81,0.45,0.69,3,1400,0.3044,35,18,7,0.167,5,2700,83,4700,794880,761760,0.0399,
10000,0,31680,0.89,0.9,0.89,2,15500,0.3855,-148,20,11,0.1,2,25400,-119,40200,N/A,0,0,
1800,0,31680,0.46,0.46,0.46,2,3700,0.2299,0,5,3,0.4,0,0,-119,16000,41760,8640,0.7586,
1800,0,31680,0.46,0.46,0.46,2,3600,0.2255,-64,7,3,0.286,1,2,32,16000,41760,8640,0.7586,
1100,0,31680,0.46,0.46,0.46,3,2300,0.3107,0,6,3,0.5,0,0,1,7400,38880,7200,0.8148,
1000,1,31680,0.57,0.57,0.57,3,4500,0.2812,-44,6,3,0.5,0,0,-16,16000,N/A,0,0,
1100,0,31680,0.47,0.47,0.47,2,2100,0.2607,-23,7,4,0.286,2,0,-43,8200,41760,10080,0.7586,
1500,0,31680,0.88,0.12,0.5,6,3200,0.2077,0,22,8,0.273,0,0,3,15600,60480,27360,0.5238,
1700,1,31680,0.17,0.17,0.17,1,1700,0.0746,-51,2,2,0.5,2,2600,-138,23300,N/A,0,0,
2600,1,33120,0.8,0.8,0.8,2,2700,0.0427,-51,24,10,0.083,4,2700,-2100,63700,84960,51840,0.3898,
5000,0,33120,0.75,0.75,0.75,1,5000,0.1072,-100,22,14,0.045,6,27300,4100,46700,69120,36000,0.4792,
3000,0,33120,0.69,0.69,0.69,1,3000,0.689,-170,1,1,1,1,2800,-170,4400,33120,0,1,
1900,1,33120,0.52,0.55,0.53,3,2300,0.5222,12,3,1,1,1,2300,12,4400,82080,48960,0.4035,
1200,0,33120,0.89,0.86,0.87,3,5400,0.8736,46,3,1,1,1,1200,46,6100,488160,455040,0.0678,
1200,1,33120,0.8,0.8,0.8,1,1200,0.2154,-8,19,4,0.053,4,1800,16,5800,38880,5760,0.8519,
5000,0,33120,0.65,0.63,0.64,2,9900,0.3098,30,4,2,0.5,2,18700,-1200,32100,34560,1440,0.9583,
5000,0,33120,0.63,0.58,0.6,2,9900,0.3098,-1200,4,2,0.5,2,18700,-1200,32100,34560,1440,0.9583,
1300,1,33120,0.18,0.18,0.18,1,1300,0.0063,-18,6,3,0.167,1,1300,-3200,204800,96480,63360,0.3433,
4300,0,33120,0.53,0.35,0.43,3,9100,0.1095,2500,23,3,0.13,2,48400,9700,82900,760320,727200,0.0436,
3600,1,33120,0.81,0.81,0.81,2,5900,0.2843,-32,13,7,0.154,3,5900,-1300,20800,194400,161280,0.1704,
2900,0,33120,0.75,0.47,0.61,3,5200,0.1275,172,14,7,0.214,1,2900,978,40500,717120,684000,0.0462,
1800,0,33120,0.9,0.89,0.9,2,3500,0.4557,-20,5,2,0.4,0,0,-14,7700,33120,0,1,
1700,0,33120,0.89,0.89,0.89,2,3500,0.4563,20,4,2,0.5,0,0,27,7700,33120,0,1,
1500,1,33120,0.74,0.74,0.74,1,1500,0.1737,-0,7,6,0.143,4,2400,373,8400,47520,12960,0.697,
1800,0,33120,0.88,0.88,0.88,5,7300,0.8775,-4,5,1,1,0,0,-4,8300,50400,17280,0.6571,
1800,0,33120,0.88,0.88,0.88,5,7300,0.8775,-4,5,1,1,0,0,-4,8300,50400,17280,0.6571,
1800,0,33120,0.88,0.88,0.88,6,7200,0.8779,-1,6,1,1,0,0,-1,8200,50400,17280,0.6571,
1800,0,33120,0.88,0.88,0.88,6,7300,0.878,0,6,1,1,0,0,0,8300,50400,17280,0.6571,
1800,0,33120,0.88,0.88,0.88,3,3600,0.878,0,3,1,1,0,0,0,4100,50400,17280,0.6571,
1800,0,33120,0.88,0.88,0.88,5,7300,0.8775,-4,5,1,1,0,0,-4,8300,50400,17280,0.6571,
1800,0,33120,0.88,0.88,0.88,5,7300,0.8775,-4,5,1,1,0,0,-4,8300,50400,17280,0.6571,
1800,0,33120,0.88,0.88,0.88,6,7300,0.878,0,6,1,1,0,0,0,8300,50400,17280,0.6571,
1800,0,33120,0.88,0.88,0.88,6,7200,0.8779,-1,6,1,1,0,0,-1,8200,50400,17280,0.6571,
4000,1,33120,0.9,0.9,0.9,2,7900,0.2325,9,9,4,0.222,0,0,17,34100,446400,411840,0.0742,
1200,0,33120,0.86,0.86,0.86,2,2100,0.2541,49,13,8,0.154,5,2200,-94,8100,819360,784800,0.0404,
1500,1,33120,0.39,0.46,0.43,2,2500,0.1219,-191,22,10,0.091,10,4900,-760,20500,46080,12960,0.7188,
3300,1,33120,0.44,0.45,0.46,4,16900,0.4708,-2000,4,1,1,1,14900,-2000,35900,37440,2880,0.8846,
1300,1,33120,0.9,0.9,0.92,3,5500,0.9271,-307,3,1,1,1,5200,-307,5900,74880,41760,0.4423,
1100,1,34560,0.72,0.72,0.72,1,1100,0.72,-23,1,1,1,1,1100,-23,1500,34560,0,1,
5000,1,34560,0.22,0.22,0.22,1,5000,0.1617,267,3,2,0.333,1,5300,-119,31100,N/A,0,0,
2400,0,34560,0.55,0.55,0.55,1,2400,0.5029,-22,2,2,0.5,2,2700,-8,4800,38880,2880,0.8889,
19900,0,34560,0.46,0.45,0.46,5,39500,0.211,912,15,2,0.333,1,40400,926,187300,34560,0,1,
11100,0,34560,0.46,0.45,0.46,5,39500,0.211,912,15,2,0.333,1,40400,926,187300,34560,0,1,
6200,0,34560,0.46,0.45,0.46,5,39500,0.211,912,15,2,0.333,1,40400,926,187300,34560,0,1,
2200,0,34560,0.45,0.45,0.46,5,39500,0.211,912,15,2,0.333,1,40400,926,187300,34560,0,1,
1700,0,34560,0.79,0.79,0.79,1,1700,0.0877,-45,10,10,0.1,10,3000,-107,19300,36000,0,0.96,
5000,1,34560,0.2,0.2,0.2,9,20500,0.1093,-14,14,2,0.643,1,45600,-926,187300,34560,0,1,
9300,0,34560,0.8,0.8,0.8,10,80800,0.4314,14,15,2,0.667,1,40400,926,187300,34560,0,1,
13900,1,34560,0.16,0.16,0.16,10,18300,0.0958,-0,15,4,0.667,2,18300,813,191200,N/A,0,0,
16000,0,34560,0.4,0.4,0.4,7,64100,0.1306,0,24,3,0.292,0,0,-51,490600,N/A,0,0,
12000,0,34560,0.4,0.4,0.4,7,64100,0.1306,0,24,3,0.292,0,0,-51,490600,N/A,0,0,
4000,0,34560,0.4,0.4,0.4,7,64100,0.1306,0,24,3,0.292,0,0,-51,490600,N/A,0,0,
6900,0,34560,0.8,0.8,0.8,10,80800,0.4314,14,15,2,0.667,1,40400,926,187300,34560,0,1,
4400,0,34560,0.8,0.8,0.8,10,80800,0.4314,14,15,2,0.667,1,40400,926,187300,34560,0,1,
1300,1,34560,0.8,0.8,0.8,2,1400,0.2197,-6,5,3,0.4,1,1300,137,6200,56160,21600,0.6154,
2800,0,34560,0.78,0.78,0.78,1,2800,0.2504,37,4,3,0.25,1,2900,-9,11400,660960,626400,0.0523,
2600,0,34560,0.78,0.78,0.78,1,2600,0.2587,33,4,3,0.25,1,2600,200,9900,660960,626400,0.0523,
2500,0,34560,0.78,0.78,0.78,1,2500,0.2388,32,4,3,0.25,1,2600,37,10600,N/A,0,0,
2300,0,34560,0.78,0.78,0.78,1,2300,0.2449,29,4,3,0.25,1,2300,89,9300,660960,626400,0.0523,
2600,0,34560,0.78,0.78,0.78,1,2600,0.2444,17,4,3,0.25,1,2600,93,10500,184320,148320,0.1875,
2200,0,34560,0.78,0.78,0.78,1,2200,0.2543,14,7,5,0.143,1,2200,55,8600,660960,626400,0.0523,
2700,0,34560,0.78,0.78,0.78,1,2700,0.0949,18,10,3,0.1,1,2700,-391,28800,N/A,0,0,
2800,0,34560,0.78,0.78,0.78,1,2800,0.4272,18,4,3,0.25,1,2900,749,6700,660960,626400,0.0523,
1700,0,34560,0.55,0.55,0.55,1,1600,0.1701,405,5,3,0.2,3,3200,417,9700,36000,1440,0.96,
2700,0,34560,0.69,0.69,0.69,1,2700,0.2358,7,4,3,0.25,1,2700,254,11500,660960,626400,0.0523,
2800,0,34560,0.69,0.69,0.69,1,2800,0.2443,8,4,3,0.25,2,2800,-216,11600,N/A,0,0,
2700,0,34560,0.69,0.69,0.69,1,2700,0.2253,7,9,3,0.111,2,2700,-287,11800,660960,626400,0.0523,
2900,0,34560,0.76,0.76,0.76,1,2900,0.2482,-38,5,2,0.2,1,2900,-26,11700,660960,626400,0.0523,
2700,0,34560,0.76,0.76,0.76,1,2700,0.2491,-36,4,3,0.25,1,2700,-124,10900,660960,626400,0.0523,
2400,0,34560,0.76,0.76,0.76,1,2400,0.252,-32,4,3,0.25,1,2400,-56,9500,N/A,0,0,
2800,0,34560,0.76,0.76,0.76,1,2800,0.266,-37,4,3,0.25,1,2800,264,10600,660960,626400,0.0523,
1000,1,34560,0.48,0.48,0.48,5,2900,0.0764,870,21,7,0.238,0,0,10100,38100,2213280,2177280,0.0156,
2400,0,34560,0.78,0.78,0.78,1,2400,0.2205,15,9,3,0.111,2,2400,-378,10800,660960,626400,0.0523,
2600,0,34560,0.78,0.78,0.78,1,2600,0.2514,17,4,3,0.25,2,2600,-185,10200,N/A,0,0,
2800,0,34560,0.78,0.78,0.78,1,2800,0.0949,18,13,5,0.077,2,2800,-152,29200,660960,626400,0.0523,
2600,0,34560,0.78,0.78,0.78,1,2600,0.2579,17,4,3,0.25,1,2600,187,10100,184320,148320,0.1875,
2800,0,34560,0.74,0.74,0.74,1,2800,0.2458,-8,4,3,0.25,2,2800,-34,11300,660960,626400,0.0523,
2500,0,34560,0.74,0.74,0.74,1,2500,0.2528,-7,4,3,0.25,1,2500,75,10100,184320,148320,0.1875,
2600,0,34560,0.74,0.74,0.74,1,2600,0.2504,-7,4,3,0.25,1,2600,-40,10500,660960,626400,0.0523,
2200,0,34560,0.74,0.74,0.74,1,2200,0.2286,-6,8,3,0.125,2,2200,-306,9600,182880,148320,0.189,
1900,0,34560,0.8,0.8,0.8,1,1900,0.4433,59,2,2,0.5,2,3300,121,4300,34560,0,1,
1400,1,34560,0.77,0.77,0.77,3,6100,0.3837,20,6,3,0.5,0,0,20,16000,43200,7200,0.8,
1400,0,36000,0.52,0.52,0.52,12,1500,0.52,15,12,1,1,1,1500,15,2900,41760,5760,0.8621,
3200,0,36000,0.76,0.76,0.76,1,3200,0.236,105,2,2,0.5,2,3300,65,13600,37440,1440,0.9615,
1100,1,36000,0.52,0.52,0.52,1,1100,0.0671,-85,17,10,0.059,5,3000,-1800,16100,N/A,0,0,
1800,1,36000,0.12,0.16,0.14,9,8700,0.1132,-163,10,2,0.9,2,8900,-395,77200,41760,5760,0.8621,
1200,1,36000,0.12,0.16,0.14,9,8700,0.1132,-163,10,2,0.9,2,8900,-395,77200,41760,4320,0.8621,
3600,1,36000,0.11,0.1,0.1,3,13600,0.0379,-3600,6,2,0.5,2,10000,-43600,358800,70560,34560,0.5102,
5000,1,36000,0.1,0.1,0.1,3,13600,0.0379,-3600,6,2,0.5,2,10000,-43600,358800,70560,34560,0.5102,
5000,1,36000,0.1,0.1,0.1,3,13600,0.0379,-3600,6,2,0.5,2,10000,-43600,358800,70560,34560,0.5102,
1500,1,36000,0.15,0.15,0.15,1,1500,0.15,-150,1,1,1,1,1300,-150,10000,N/A,0,0,
2300,1,36000,0.12,0.16,0.14,9,8700,0.1132,-163,10,2,0.9,2,8900,-395,77200,41760,4320,0.8621,
3000,1,36000,0.46,0.46,0.46,4,4100,0.459,-124,4,1,1,1,3900,-124,8900,48960,12960,0.7353,
1300,1,36000,0.53,0.53,0.53,3,2700,0.4184,39,12,4,0.25,1,7,488,6500,44640,7200,0.8065,
2000,1,36000,0.58,0.52,0.55,2,2000,0.4769,-216,3,2,0.667,2,2500,165,4200,38880,1440,0.9259,
1600,1,36000,0.55,0.53,0.53,6,3100,0.5394,-25,6,1,1,1,3100,-25,5800,54720,18720,0.6579,
1500,1,36000,0.12,0.12,0.12,1,1500,0.0361,-29,8,4,0.125,4,4400,-3700,41500,N/A,0,0,
1500,1,36000,0.25,0.25,0.25,1,1500,0.0361,-34,8,4,0.125,4,4400,-3700,41500,N/A,0,0,
1500,1,36000,0.51,0.51,0.51,1,1500,0.0361,-67,8,4,0.125,4,4400,-3700,41500,N/A,0,0,
2500,0,36000,0.35,0.39,0.37,8,5100,0.1491,498,21,2,0.381,2,14300,491,33900,N/A,0,0,
1600,0,36000,0.4,0.4,0.4,1,1600,0.3781,-20,9,8,0.111,6,1600,-114,4200,194400,156960,0.1852,
1000,1,36000,0.83,0.83,0.83,1,1000,0.1313,-6,12,6,0.083,2,1500,28,7700,110880,74880,0.3247,
3200,1,36000,0.81,0.85,0.83,4,13200,0.825,-36,5,2,0.8,0,0,-35,16000,43200,7200,0.8333,
1000,0,36000,0.51,0.51,0.51,4,4000,0.2514,-16,16,3,0.25,0,0,-56,16000,46080,8640,0.7813,
2100,0,36000,0.85,0.85,0.85,1,2100,0.0845,-93,21,7,0.048,2,2000,405,24800,56160,18720,0.641,
1200,0,36000,0.51,0.51,0.51,2,2300,0.2849,14,6,3,0.333,0,0,14,8200,43200,7200,0.8333,
3100,1,36000,0.79,0.79,0.79,2,6300,0.3922,-20,5,3,0.4,0,0,-20,16000,N/A,0,0,
12200,1,36000,0.45,0.45,0.45,2,12300,0.2195,-403,25,6,0.08,5,14300,-6000,56100,44640,8640,0.8065,
1600,0,36000,0.39,0.39,0.39,2,3100,0.2745,-36,7,4,0.286,1,1,-51,11200,44640,7200,0.8065,
2500,1,36000,0.61,0.61,0.61,2,4900,0.3082,28,6,3,0.333,0,0,-12,16000,44640,8640,0.8065,
2000,0,36000,0.56,0.56,0.56,1,2000,0.397,-168,12,9,0.083,4,2700,-8,5000,N/A,0,0,
3100,0,36000,0.67,0.67,0.67,1,3100,0.6448,23,2,2,0.5,1,3100,82,4800,182880,146880,0.1969,
2800,0,36000,0.67,0.67,0.67,1,2800,0.5497,21,4,2,0.25,2,2900,-416,5200,182880,146880,0.1969,
2800,0,36000,0.72,0.72,0.72,1,2800,0.675,59,2,2,0.5,2,2900,-95,4200,N/A,0,0,
2600,0,36000,0.72,0.72,0.72,1,2600,0.6653,55,2,2,0.5,1,2700,196,4000,660960,624960,0.0545,
2700,0,36000,0.72,0.72,0.72,1,2700,0.6884,56,2,2,0.5,2,2700,-45,3900,182880,146880,0.1969,
1500,1,36000,0.12,0.12,0.12,2,4000,0.12,-167,2,1,1,1,3800,-167,33300,N/A,0,0,
2500,1,36000,0.12,0.12,0.12,2,4000,0.12,-167,2,1,1,1,3800,-167,33300,N/A,0,0,
2000,1,36000,0.61,0.61,0.61,1,2000,0.132,3,9,7,0.111,1,2000,536,15100,875520,838080,0.0411,
2700,0,36000,0.82,0.81,0.81,2,2900,0.1024,-15,25,10,0.08,2,2900,461,28400,N/A,0,0,
2700,0,36000,0.79,0.79,0.79,1,2700,0.7578,-63,2,2,0.5,2,2600,-146,3500,660960,623520,0.0545,
2800,0,36000,0.79,0.79,0.79,1,2800,0.7635,-67,2,2,0.5,1,2800,-29,3700,184320,146880,0.1953,
3000,0,36000,0.79,0.79,0.79,1,3000,0.7453,-69,2,2,0.5,1,2900,16,4000,660960,623520,0.0545,
2200,0,36000,0.79,0.79,0.79,1,2200,0.7482,-51,2,2,0.5,1,2100,-1,2900,182880,146880,0.1969,
2000,1,36000,0.49,0.49,0.49,2,3900,0.4897,-40,3,2,0.667,1,3,-40,8000,36000,0,1,
1200,1,36000,0.49,0.49,0.49,2,2400,0.4945,0,3,2,0.667,1,3,-0,4800,36000,0,1,
1100,1,36000,0.48,0.48,0.48,3,2200,0.4896,22,4,2,0.75,1,3,22,4400,N/A,0,0,
1100,1,36000,0.31,0.31,0.31,1,1100,0.3148,-34,1,1,1,1,1100,-34,3500,82080,44640,0.4386,
2500,1,36000,0.8,0.8,0.8,1,2500,0.7602,-31,2,2,0.5,1,2400,16,3300,660960,623520,0.0545,
2700,1,36000,0.8,0.8,0.8,1,2700,0.7633,-34,2,2,0.5,1,2700,11,3500,660960,623520,0.0545,
2700,1,36000,0.8,0.8,0.8,1,2700,0.765,-34,3,2,0.333,1,2600,21,3500,660960,623520,0.0545,
2900,1,36000,0.8,0.8,0.8,1,2900,0.7498,-37,2,2,0.5,2,2900,-177,3900,660960,623520,0.0545,
1100,0,36000,0.87,0.87,0.87,1,1100,0.2296,-22,4,3,0.25,2,1700,86,4900,44640,7200,0.8065,
1300,0,36000,0.79,0.79,0.79,1,1300,0.1309,-8,18,7,0.056,2,1400,44,10200,N/A,0,0,
2400,1,36000,0.75,0.75,0.75,1,2400,0.6505,61,2,2,0.5,1,2400,245,3700,660960,623520,0.0545,
2800,0,36000,0.89,0.89,0.89,4,2800,0.089,-16,23,10,0.174,4,6600,3200,31700,41760,4320,0.8621,
2100,1,36000,0.75,0.75,0.75,1,2100,0.544,53,6,2,0.167,2,2100,-350,3800,660960,623520,0.0545,
2400,1,36000,0.75,0.75,0.75,1,2400,0.7131,62,2,2,0.5,1,2500,108,3400,660960,623520,0.0545,
2500,1,36000,0.75,0.75,0.75,1,2500,0.7074,64,2,2,0.5,1,2500,113,3500,660960,623520,0.0545,
1100,1,36000,0.9,0.9,0.9,1,1100,0.712,-6,21,12,0.048,1,1100,4,1500,188640,151200,0.1908,
2300,0,36000,0.73,0.73,0.73,1,2300,0.6937,6,2,2,0.5,1,2300,60,3300,660960,623520,0.0545,
2600,0,36000,0.73,0.73,0.73,1,2600,0.6887,7,2,2,0.5,1,2600,76,3700,660960,623520,0.0545,
2700,0,36000,0.9,0.9,0.9,1,2700,0.0649,15,9,8,0.111,6,7800,-1100,41600,169920,132480,0.2119,
2800,0,36000,0.73,0.73,0.73,3,2900,0.733,12,3,1,1,1,2900,12,3900,660960,623520,0.0545,
2100,0,36000,0.73,0.73,0.73,2,2100,0.6851,9,6,4,0.333,3,2200,-38,3100,660960,623520,0.0545,
2200,0,37440,0.77,0.77,0.77,1,2200,0.7204,15,5,4,0.2,1,2200,15,3000,660960,623520,0.0566,
2500,0,37440,0.77,0.77,0.77,1,2500,0.7244,18,2,2,0.5,1,2500,80,3500,184320,146880,0.2031,
2600,0,37440,0.77,0.77,0.77,1,2600,0.5746,19,7,2,0.143,2,2600,-326,4500,660960,623520,0.0566,
1100,0,37440,0.64,0.64,0.64,1,1100,0.0736,-19,19,8,0.053,3,1100,-2500,14700,792000,754560,0.0473,
13600,1,37440,0.48,0.45,0.46,3,13600,0.4798,-419,3,1,1,1,13200,-419,28300,37440,0,1,
6000,1,37440,0.73,0.73,0.73,1,6000,0.6613,324,2,2,0.5,2,6900,474,9100,N/A,0,0,
1600,0,37440,0.74,0.74,0.74,1,1600,0.107,-77,12,7,0.083,2,1500,212,14600,216000,178560,0.1733,
1000,1,37440,0.46,0.55,0.49,11,9100,0.2361,-205,25,4,0.44,3,9600,-1300,38700,141120,103680,0.2653,
2200,1,37440,0.69,0.69,0.69,1,2200,0.69,49,1,1,1,1,2300,49,3200,N/A,0,0,
3800,0,37440,0.55,0.58,0.56,4,57700,0.5756,-3100,4,1,1,1,54600,-3100,100200,842400,804960,0.0444,
