Size,Bet,Time,Price,Entry,Avg,Market Trades,Market Volume,Volume Conc.,Market PnL,Total Trades,Unique Markets,Trade Conc.,Open Positions,O.P. Value,Tot.PnL,Tot.Vol,Wallet Age,WC/TX Delta,WC/TX %,Outcome
1200,0,1200,0.37,0.37,0.37,1,1200,0.0765,-1100,24,17,0.042,4,206,-435,15900,,0,0,1
2000,1,1200,0.43,0.43,0.43,1,2000,0.0302,493,19,6,0.053,2,2500,619,66200,597600,596160,0,1
1200,1,1200,0.5,0.5,0.5,2,3000,0.6264,607,2,1,1,0,0,607,4800,,0,0,1
2700,1,1200,0.38,0.01,0.13,5,2900,0.0297,-2700,11,4,0.455,1,1500,-3700,96000,14400,12960,0,0
3000,1,1200,0.75,0.75,0.75,1,3000,0.0311,-763,23,11,0.043,8,8700,692,96400,12960,11520,0,
1200,1,1200,0.81,0.35,0.58,3,5800,0.1672,1100,8,4,0.375,2,1500,1000,34600,17280,15840,0,1
1000,1,1200,0.87,0.87,0.45,3,2100,0.4865,49,12,7,0.25,3,11,4,4400,,0,0,1
4400,1,1200,0.64,0.64,0.64,1,4400,0.2151,2500,14,10,0.071,5,6900,1800,20600,691200,689760,0,1
2400,1,1200,0.69,0.05,0.24,5,3200,0.2518,5000,14,9,0.357,9,8900,5300,12600,,0,0,
1700,1,1200,0.25,0.25,0.25,1,1700,0.2488,5100,1,1,1,1,6800,5100,6800,1200,0,0,1
1600,1,1200,0.51,0.51,0.51,1,1600,0.1736,1500,5,4,0.2,3,7200,3900,9200,2880,1440,0,1
4700,1,1200,0.26,0.23,0.24,2,9400,0.014,27700,25,12,0.08,1,37200,57600,674600,,0,0,1
4700,1,1200,0.23,0.23,0.24,2,9400,0.014,27700,25,12,0.08,1,37200,57600,674600,,0,0,1
1700,1,1200,0.24,0.24,0.25,17,7600,0.1743,22500,19,2,0.895,2,42100,31800,43400,34560,33120,0,1
2100,1,1200,0.23,0.21,0.22,2,2700,0.0619,9300,19,2,0.105,2,42100,31800,43400,34560,33120,0,1
3400,1,1200,0.31,0.31,0.31,1,3400,0.0952,7300,2,2,0.5,2,34600,25200,36000,,0,0,1
6000,1,1200,0.24,0.24,0.24,1,6000,0.1668,17900,2,2,0.5,2,34600,25200,36000,,0,0,1
6800,1,1200,0.74,0.74,0.74,1,6800,0.4608,2300,2,2,0.5,2,14600,4800,14800,61920,60480,0,1
5700,1,1200,0.23,0.23,0.23,1,5700,0.2251,18600,1,1,1,1,24300,18600,25400,,0,0,1
1900,0,1200,0.79,0.79,0.79,3,2000,0.0888,-1800,22,15,0.136,8,32,-935,22500,5760,4320,0,1
1500,1,1200,0.61,0.61,0.61,1,1500,0.4785,936,2,2,0.5,2,3100,1400,3100,102240,100800,0,1
15300,0,1200,0.7,0.7,0.7,2,30400,0.3303,-285,22,11,0.091,0,0,-80,92000,668160,668160,0,
3700,0,1200,0.8,0.32,0.61,5,7500,0.0813,-2900,20,10,0.25,6,1900,-4400,92200,,0,0,1
8500,1,1200,0.22,0.22,0.22,1,8500,0.2246,27800,1,1,1,1,36300,27800,37800,1380,0,0,1
3800,0,1260,0.81,0.81,0.81,3,3900,0.2378,-3600,11,5,0.273,1,195,-3500,16500,,0,0,1
1000,0,1260,0.81,0.82,0.71,3,1800,0.1407,-1700,12,6,0.25,3,135,-2600,12900,7200,5760,0,1
1500,1,1260,0.51,0.51,0.51,1,1500,0.1641,1400,12,3,0.083,3,9000,6000,9200,,0,0,1
4000,1,1260,0.16,0.16,0.18,19,6000,0.1658,28700,19,1,1,1,34700,28700,36200,47520,46080,0,1
2100,1,1260,0.16,0.16,0.16,2,14900,0.5667,10700,2,1,1,0,0,10700,26300,,0,0,1
4200,0,1260,0.84,0.84,0.83,2,5900,0.8371,-5600,2,1,1,1,291,-5600,7000,,0,0,1
5800,0,1260,0.85,0.85,0.83,3,5900,0.6903,-5600,21,5,0.143,1,286,-5600,8500,,0,0,1
1800,0,1260,0.24,0.16,0.53,9,17300,0.2169,-8100,14,4,0.643,2,359,-9100,79700,23040,23040,0,0
1200,1,1260,0.17,0.15,0.17,4,14400,0.1261,10000,11,6,0.364,5,235,9200,114100,64800,63360,0,1
2000,1,1260,0.21,0.24,0.23,4,3300,0.0777,11100,17,8,0.235,8,38400,30600,42800,64800,63360,0,1
3000,1,1260,0.16,0.25,0.29,7,4900,0.1152,19700,17,8,0.412,8,38400,30600,42800,64800,63360,0,1
1000,1,1260,0.16,0.16,0.16,1,1000,0.1553,5100,2,2,0.5,2,6100,5100,6400,,0,0,1
1100,1,1260,0.15,0.12,0.14,4,2600,0.1382,15500,4,1,1,1,18100,15500,18900,1320,0,0,1
9200,1,1260,0.18,0.16,0.17,3,14800,0.1694,270,7,3,0.429,3,15200,267,87300,,0,0,
4200,1,1260,0.15,0.12,0.13,4,25300,0.0977,16900,13,6,0.308,1,0,16200,259100,21600,20160,0,1
1800,1,1260,0.89,0.16,0.53,9,17300,0.2169,-8100,14,4,0.643,2,353,-9100,79700,23040,23040,0,0
16700,0,1260,0.76,0.76,0.76,2,33500,0.4944,0,13,8,0.154,1,0,-279,67800,669600,668160,0,
12400,1,1260,0.13,0.1,0.16,5,26500,0.104,165900,18,7,0.278,4,192400,165600,255100,,0,0,1
2500,1,1260,0.15,0.1,0.16,5,26500,0.104,165900,18,7,0.278,4,192400,165600,255100,,0,0,1
3100,0,1260,0.89,0.43,0.7,4,3200,0.6685,-3100,17,9,0.235,3,607,-2900,4800,619200,617760,0,1
2500,1,1260,0.12,0.15,0.14,5,3200,0.0896,21200,6,2,0.833,2,34200,30400,35800,,0,0,1
1000,0,1260,0.89,0.87,0.88,2,1200,0.3064,-1100,16,7,0.125,3,55,-1100,3800,159840,159840,0,1
1000,0,1260,0.89,0.89,0.89,1,1000,0.4695,-984,2,2,0.5,1,48,-942,2200,,0,0,1
1700,1,1260,0.21,0.21,0.21,1,1700,0.2053,6300,1,1,1,1,8000,6300,8300,1440,0,0,1
15400,0,1260,0.59,0.59,0.59,2,30700,0.5881,0,3,2,0.667,0,0,65,52300,660960,659520,0,
17100,0,1320,0.59,0.59,0.59,2,34200,0.5883,0,3,2,0.667,1,0,-116,58200,,0,0,
16600,0,1320,0.59,0.59,0.59,2,33300,0.5886,0,3,2,0.667,1,0,-90,56500,187200,185760,0,
11100,0,1320,0.53,0.53,0.53,2,22300,0.5271,0,3,2,0.667,1,0,-156,42200,185760,184320,0,
1100,0,1320,0.88,0.88,0.88,1,1100,0.0743,-1000,6,5,0.167,3,50,140,14200,51840,50400,0,1
16100,0,1320,0.53,0.53,0.53,2,32100,0.5283,0,3,2,0.667,0,0,72,60800,660960,659520,0,
18300,0,1320,0.53,0.53,0.53,2,36700,0.522,0,8,2,0.25,0,0,721,70300,,0,0,
1300,0,1320,0.88,0.8,0.64,8,2800,0.3706,-1800,16,7,0.5,2,42,-1800,7600,21600,20160,0,1
7500,1,1320,0.14,0.14,0.14,1,7500,0.0778,42500,12,7,0.083,4,59100,47300,96400,10080,8640,0,1
2500,1,1320,0.37,0.31,0.34,2,3100,0.0321,5500,12,7,0.167,4,59100,47300,96400,10080,8640,0,1
1500,1,1320,0.69,0.69,0.69,1,1500,0.6861,654,1,1,1,1,2100,654,2200,,0,0,1
1300,0,1320,0.41,0.6,0.49,7,8200,0.3373,-8000,14,5,0.5,4,279,-10900,24300,43200,41760,0,1
1400,1,1380,0.19,0.19,0.18,9,4900,0.1781,21500,11,2,0.818,1,26400,21500,27600,,0,0,
2200,0,1380,0.58,0.58,0.58,1,2200,0.5773,-489,1,1,1,1,1700,-489,3800,1440,0,0,
2500,1,1380,0.3,0.3,0.3,1,2500,0.3031,5500,1,1,1,1,8100,5600,8200,368640,367200,0,1
19900,0,1380,0.84,0.84,0.84,1,19900,0.1244,-18900,15,7,0.067,1,982,-17000,159700,34560,33120,0,1
1000,1,1380,0.16,0.16,0.16,1,1000,0.0129,5200,21,12,0.048,7,20800,16700,77700,15840,14400,0,1
9300,1,1380,0.17,0.17,0.17,1,9300,0.0674,43100,4,2,0.25,2,53600,41000,137900,,0,0,1
3500,1,1380,0.24,0.24,0.24,1,3500,0.24,10600,1,1,1,1,14100,10600,14500,1380,0,0,1
1700,0,1380,0.84,0.84,0.48,2,3800,0.0928,-3000,22,10,0.091,5,901,-2200,41400,105120,103680,0,1
1000,0,1380,0.84,0.84,0.84,1,1000,0.0059,-976,15,6,0.067,4,51,-1200,174900,,0,0,1
2000,0,1380,0.84,0.84,0.84,2,2100,0.445,-1900,2,1,1,0,0,-1900,4700,1440,0,0,1
3100,1,1440,0.24,0.24,0.24,1,3100,0.2422,9300,5,5,0.2,5,12400,9300,12800,125280,123840,0.0115,1
9900,0,1440,0.84,0.84,0.84,1,9900,0.1777,-9400,5,3,0.2,1,489,-9600,55700,,0,0,1
1000,1,1440,0.12,0.1,0.11,6,1200,0.12,-5,6,1,1,1,1100,-5,9600,,0,0,
16200,0,1440,0.55,0.55,0.55,2,32500,0.5477,0,3,2,0.667,0,0,95,59300,660960,659520,0.0022,
1500,1,1440,0.51,0.51,0.51,1,1500,0.0435,-95,13,8,0.077,6,7100,-149,34500,,0,0,1
1200,1,1440,0.45,0.42,0.43,5,2700,0.0454,63,24,6,0.208,5,8700,-269,58800,18720,17280,0.0769,1
2000,1,1440,0.26,0.27,0.26,4,4600,0.0556,-1100,16,4,0.25,2,4200,-3800,83400,7200,5760,0.2,1
2000,1,1440,0.19,0.21,0.19,4,4600,0.0547,-1400,16,4,0.25,2,4200,-3800,83400,7200,5760,0.2,1
1500,1,1440,0.48,0.48,0.5,2,2500,0.0725,-17,13,8,0.154,6,7100,-149,34500,,0,0,1
2500,0,1440,0.76,0.76,0.76,1,2500,0.0308,17,25,12,0.04,4,14500,-3500,82300,,0,0,
4000,0,1440,0.45,0.45,0.44,2,4100,0.0494,-251,25,12,0.08,4,14500,-3500,82300,,0,0,1
1600,1,1440,0.46,0.46,0.46,1,1600,0.2876,91,2,2,0.5,1,1700,591,5400,50400,48960,0.0286,
1500,0,1440,0.82,0.8,0.81,2,2300,0.8126,205,2,1,1,1,2500,205,2800,1440,0,1,1
2100,1,1440,0.59,0.59,0.59,1,2100,0.0396,-25,8,4,0.125,2,2100,-1200,53600,74880,73440,0.0192,1
4000,0,1440,0.76,0.76,0.76,1,4000,0.7468,500,2,2,0.5,2,4600,514,5400,7200,5760,0.2,1
1900,1,1440,0.78,0.76,0.78,6,21400,0.5557,-3,11,3,0.545,3,30100,83,38400,,0,0,1
7600,1,1440,0.78,0.76,0.78,6,21400,0.5557,-3,11,3,0.545,3,30100,83,38400,,0,0,1
2100,1,1440,0.79,0.76,0.78,6,21400,0.5557,-3,11,3,0.545,3,30100,83,38400,,0,0,1
2200,1,1440,0.78,0.76,0.78,6,21400,0.5557,-3,11,3,0.545,3,30100,83,38400,,0,0,1
1200,1,1440,0.19,0.19,0.19,1,1200,0.0104,-473,9,5,0.111,1,725,-2600,115100,28800,27360,0.05,1
3400,1,1440,0.8,0.79,0.8,2,7000,0.1817,89,11,3,0.182,3,30100,83,38400,,0,0,1
3600,1,1440,0.79,0.79,0.8,2,7000,0.1817,89,11,3,0.182,3,30100,83,38400,,0,0,1
3500,1,1440,0.57,0.55,0.56,3,4100,0.3418,-160,6,3,0.5,3,4900,-183,11900,1440,0,1,
2700,1,1440,0.77,0.76,0.78,6,21400,0.5557,-3,11,3,0.545,3,30100,83,38400,,0,0,1
4800,1,1440,0.76,0.76,0.78,6,21400,0.5557,-3,11,3,0.545,3,30100,83,38400,,0,0,1
1000,1,1440,0.78,0.78,0.79,3,1600,0.0428,-13,11,3,0.273,3,30100,83,38400,,0,0,1
4100,1,1440,0.19,0.19,0.19,14,7600,0.19,-200,14,1,1,1,7400,-200,40000,,0,0,1
1400,1,1440,0.69,0.58,0.63,2,2800,0.629,252,2,1,1,1,3100,252,4500,7200,5760,0.2,1
3900,0,1440,0.82,0.82,0.82,1,3900,0.7155,309,4,3,0.25,3,4900,648,5500,135360,133920,0.0106,1
4000,1,1440,0.19,0.19,0.19,1,4000,0.1906,-1600,1,1,1,1,2400,-1600,20900,1440,0,1,1
6100,0,1440,0.82,0.82,0.82,1,6100,0.318,481,13,11,0.077,3,9400,-1200,19100,1440,0,1,1
5800,1,1440,0.59,0.51,0.55,2,8700,0.1969,330,12,4,0.167,2,9500,3100,44200,,0,0,1
4200,0,1440,0.79,0.79,0.79,2,8500,0.1345,11,22,6,0.091,1,0,-7,63000,354240,352800,0.0041,
4400,0,1440,0.79,0.79,0.79,4,8900,0.1411,11,21,5,0.19,0,0,24,62800,2880,1440,0.5,
4200,0,1440,0.79,0.78,0.79,5,13800,0.2032,7,22,5,0.227,0,0,7,67700,339840,338400,0.0042,
1800,1,1440,0.68,0.68,0.68,1,1800,0.1564,3,10,6,0.1,3,3500,404,11500,73440,72000,0.0196,1
3600,1,1440,0.21,0.21,0.21,3,7200,0.0646,0,24,7,0.125,0,0,-1,111800,354240,352800,0.0041,
